,user_id,week,google_search,emails_sent,browsing_time,google_emissions,emails_emissions,browsing_emissions
474,9,7,1683,877,213,8.415000000000001,3.508,7.667999999999999
475,9,8,2431,930,195,12.155,3.7199999999999998,7.02
476,9,9,4322,1732,358,21.61,6.928,12.887999999999998
477,9,10,1595,528,125,7.9750000000000005,2.112,4.5
478,9,11,3831,2653,339,19.155,10.612,12.203999999999999
479,9,12,4366,1585,269,21.83,6.34,9.684
480,9,13,3344,1516,321,16.720000000000002,6.064,11.556
481,9,14,3987,1489,381,19.935000000000002,5.956,13.715999999999998
482,9,15,4333,1755,381,21.665,7.02,13.715999999999998
483,9,16,2309,1190,201,11.545000000000002,4.76,7.235999999999999
484,9,17,3719,2372,505,18.595,9.488,18.18
485,9,18,3075,1381,281,15.375,5.524,10.116
486,9,19,6546,2650,578,32.730000000000004,10.6,20.808
487,9,20,5696,2212,518,28.48,8.848,18.648
488,9,21,4100,1911,505,20.5,7.644,18.18
489,9,22,3352,1474,312,16.759999999999998,5.896,11.232
490,9,23,3249,1045,341,16.245,4.18,12.275999999999998
491,9,24,1834,688,162,9.17,2.7520000000000002,5.831999999999999
492,9,25,2701,1046,199,13.505,4.184,7.164
493,9,26,6064,2590,525,30.32,10.36,18.9
494,9,27,6109,1704,312,30.545,6.816,11.232
495,9,28,4060,1422,425,20.3,5.688000000000001,15.299999999999999
496,9,29,1204,863,306,6.02,3.452,11.016
497,9,30,4190,1456,306,20.95,5.824,11.015999999999998
498,9,31,3645,2088,498,18.225,8.352,17.927999999999997
499,9,32,5330,1761,388,26.650000000000002,7.0440000000000005,13.967999999999998
500,9,33,4580,1458,346,22.9,5.832,12.456
501,9,34,3111,1524,201,15.555,6.096,7.236
502,9,35,2774,1484,184,13.87,5.936,6.624
503,9,36,4449,1253,424,22.245,5.0120000000000005,15.263999999999998
504,9,37,1110,622,147,5.550000000000001,2.488,5.292
505,9,38,5955,1748,464,29.775,6.992,16.703999999999997
506,9,39,4614,1128,245,23.07,4.5120000000000005,8.819999999999999
507,9,40,6166,1875,431,30.830000000000002,7.5,15.515999999999998
508,9,41,2727,1110,287,13.635,4.44,10.331999999999999
509,9,42,6481,1393,284,32.405,5.572,10.224
510,9,43,3622,1241,394,18.11,4.964,14.184
511,9,44,4008,2031,415,20.04,8.124,14.94
512,9,45,2510,1624,344,12.55,6.496,12.383999999999999
513,9,46,5013,1460,499,25.065,5.84,17.964
514,9,47,5271,2109,464,26.355,8.436,16.704
515,9,48,5125,2193,490,25.625,8.772,17.64
516,9,49,1744,1257,230,8.72,5.0280000000000005,8.28
517,9,50,7232,1622,727,36.16,6.488,26.171999999999997
518,9,51,4713,1739,420,23.565,6.956,15.12
519,10,0,4312,1503,511,21.560000000000002,6.0120000000000005,18.395999999999997
520,10,1,3840,1258,452,19.2,5.032,16.272
521,10,2,3931,1385,382,19.655,5.54,13.751999999999999
522,10,3,3115,1228,370,15.575000000000001,4.912,13.319999999999999
523,10,4,3615,1653,400,18.075,6.612,14.399999999999999
524,10,5,2144,393,82,10.72,1.572,2.952
525,10,6,4543,1304,455,22.715,5.216,16.38
526,10,7,3091,1141,230,15.455,4.564,8.28
527,10,8,3165,715,219,15.825000000000001,2.8600000000000003,7.8839999999999995
528,10,9,4614,1897,463,23.07,7.588,16.668
529,10,10,2626,1215,339,13.129999999999999,4.86,12.203999999999999
530,10,11,4871,1587,260,24.355,6.348000000000001,9.36
531,10,12,2510,1312,436,12.55,5.248,15.695999999999998
532,10,13,4006,1727,369,20.03,6.908,13.283999999999999
533,10,14,3505,1784,463,17.525,7.136,16.668
534,10,15,1491,804,172,7.455,3.216,6.191999999999999
535,10,16,3385,1061,320,16.925,4.244,11.52
536,10,17,3672,1566,343,18.36,6.264,12.347999999999999
537,10,18,2820,1318,229,14.100000000000001,5.272,8.244
538,10,19,6174,2116,462,30.87,8.464,16.631999999999998
539,10,20,3276,1311,273,16.38,5.244,9.828
540,10,21,4525,1010,436,22.625,4.04,15.695999999999998
541,10,22,4381,736,276,21.905,2.944,9.936
542,10,23,2146,745,143,10.73,2.98,5.148
543,10,24,2019,1051,250,10.095,4.204000000000001,9.0
544,10,25,4507,1599,373,22.535,6.396,13.427999999999999
545,10,26,2645,1512,226,13.225,6.048,8.136
546,10,27,4552,1813,323,22.76,7.252,11.628
547,10,28,3216,1776,387,16.08,7.104,13.931999999999999
548,10,29,3905,1266,337,19.525000000000002,5.064,12.132
549,10,30,3092,710,263,15.46,2.84,9.468
550,10,31,3445,1131,414,17.225,4.524,14.904
551,10,32,2756,1037,237,13.780000000000001,4.148,8.532
552,10,33,5447,1630,387,27.235,6.52,13.931999999999999
553,10,34,3947,933,242,19.735,3.732,8.712
554,10,35,8412,2451,642,42.06,9.804,23.112
555,10,36,3489,1200,256,17.445,4.8,9.216
556,10,37,6945,2203,621,34.725,8.812,22.355999999999998
557,10,38,6670,2685,475,33.35,10.74,17.099999999999998
558,10,39,1877,1322,190,9.385,5.288,6.84
559,10,40,6399,2533,555,31.995,10.132,19.979999999999997
560,10,41,1059,583,110,5.295,2.3320000000000003,3.96
561,10,42,1768,1170,227,8.84,4.68,8.171999999999999
562,10,43,3607,1546,196,18.035,6.184,7.055999999999999
563,10,44,5429,2437,523,27.145,9.748000000000001,18.828
564,10,45,4008,1188,191,20.04,4.752,6.8759999999999994
565,10,46,2337,1013,198,11.685,4.0520000000000005,7.127999999999999
566,10,47,4369,1419,261,21.845,5.676,9.395999999999999
567,10,48,4076,783,208,20.380000000000003,3.132,7.4879999999999995
568,10,49,3862,1128,371,19.310000000000002,4.5120000000000005,13.356
569,10,50,2768,1412,404,13.84,5.648,14.543999999999999
570,10,51,4480,2540,277,22.4,10.16,9.972
571,11,0,8012,2482,622,40.06,9.928,22.392
572,11,1,6169,1917,569,30.845,7.668,20.483999999999998
573,11,2,2747,918,235,13.735000000000001,3.672,8.459999999999999
574,11,3,861,352,137,4.305,1.408,4.9319999999999995
575,11,4,5040,1818,343,25.2,7.272,12.347999999999999
576,11,5,4543,1129,252,22.715,4.516,9.072
577,11,6,4273,2145,306,21.365000000000002,8.58,11.015999999999998
578,11,7,4860,1893,473,24.3,7.572,17.028
579,11,8,4782,1897,442,23.91,7.588,15.911999999999999
580,11,9,2677,889,281,13.385,3.556,10.116
581,11,10,2249,837,149,11.245000000000001,3.348,5.364
582,11,11,4575,1583,387,22.875,6.332,13.931999999999999
583,11,12,3619,893,355,18.095,3.572,12.78
584,11,13,2466,886,317,12.33,3.544,11.411999999999999
585,11,14,3472,1532,247,17.36,6.128,8.892
586,11,15,1620,1056,227,8.1,4.224,8.172
587,11,16,1935,589,179,9.675,2.356,6.444
588,11,17,5017,1867,455,25.085,7.468,16.38
589,11,18,3306,1095,338,16.53,4.38,12.168
590,11,19,3324,1642,348,16.62,6.5680000000000005,12.527999999999999
591,11,20,6128,2260,565,30.64,9.040000000000001,20.34
592,11,21,2475,950,231,12.375,3.8,8.315999999999999
593,11,22,2602,1009,130,13.01,4.036,4.68
594,11,23,2889,1660,270,14.445,6.64,9.719999999999999
595,11,24,1584,970,143,7.92,3.8800000000000003,5.148
596,11,25,7026,3033,548,35.13,12.132000000000001,19.727999999999998
597,11,26,3896,1719,475,19.48,6.876,17.099999999999998
598,11,27,1793,481,298,8.965,1.924,10.727999999999998
599,11,28,2407,681,318,12.035,2.724,11.447999999999999
600,11,29,5291,954,294,26.455,3.8160000000000003,10.584
601,11,30,4029,1290,208,20.145,5.16,7.4879999999999995
602,11,31,3289,1109,241,16.445,4.436,8.675999999999998
603,11,32,5288,1946,458,26.44,7.784,16.488
604,11,33,3681,1904,401,18.405,7.616,14.436
605,11,34,3449,1434,200,17.245,5.736,7.199999999999999
606,11,35,4068,1566,379,20.34,6.264,13.644
607,11,36,2342,650,130,11.71,2.6,4.68
608,11,37,4243,1132,326,21.215,4.528,11.735999999999999
609,11,38,1971,805,90,9.855,3.22,3.2399999999999993
610,11,39,4321,1014,324,21.605,4.056,11.663999999999998
611,11,40,4686,1179,271,23.43,4.716,9.756
612,11,41,3896,1712,256,19.48,6.848000000000001,9.216
613,11,42,2810,786,67,14.05,3.144,2.412
614,11,43,3342,949,310,16.71,3.7960000000000003,11.16
615,11,44,5880,1916,540,29.4,7.664000000000001,19.439999999999998
616,11,45,4787,1384,256,23.935000000000002,5.5360000000000005,9.216
617,11,46,4345,2349,531,21.725,9.396,19.116
618,11,47,3594,1025,204,17.97,4.1,7.343999999999999
619,11,48,2413,1245,243,12.065,4.98,8.748
620,11,49,5477,1594,410,27.385,6.376,14.76
621,11,50,3709,1501,201,18.545,6.0040000000000004,7.236
622,11,51,3644,1099,356,18.22,4.396,12.815999999999999
623,12,0,2607,1140,305,13.035,4.5600000000000005,10.979999999999999
624,12,1,3590,1123,197,17.95,4.492,7.091999999999999
625,12,2,3474,1673,328,17.37,6.692,11.808
626,12,3,3627,1505,332,18.135,6.0200000000000005,11.951999999999998
627,12,4,3727,1376,361,18.635,5.5040000000000004,12.995999999999999
628,12,5,2332,849,161,11.66,3.396,5.795999999999999
629,12,6,4594,1409,376,22.97,5.636,13.535999999999998
630,12,7,5767,1532,393,28.835,6.128,14.148
631,12,8,4299,1475,403,21.495,5.9,14.508
632,12,9,3653,1458,404,18.265,5.832000000000001,14.543999999999999
633,12,10,5091,1506,495,25.455,6.024,17.82
634,12,11,2271,973,169,11.355,3.8920000000000003,6.084
635,12,12,989,475,220,4.945,1.9000000000000001,7.919999999999999
636,12,13,3272,1472,261,16.36,5.888,9.395999999999999
637,12,14,3578,955,149,17.89,3.82,5.364
638,12,15,4165,1167,290,20.825,4.668,10.44
639,12,16,4017,1265,268,20.085,5.0600000000000005,9.647999999999998
640,12,17,2959,1042,244,14.795,4.168,8.783999999999999
641,12,18,3070,824,194,15.35,3.2960000000000003,6.984
642,12,19,4350,1332,274,21.75,5.328,9.863999999999999
643,12,20,2958,1235,183,14.79,4.94,6.587999999999999
644,12,21,3420,1237,352,17.1,4.948,12.671999999999999
645,12,22,4395,2027,376,21.975,8.108,13.535999999999998
646,12,23,5423,2342,479,27.115,9.368,17.244
647,12,24,5027,1407,386,25.135,5.628,13.895999999999999
648,12,25,5410,2294,404,27.05,9.176,14.543999999999999
649,12,26,3033,1333,287,15.165,5.332000000000001,10.332
650,12,27,3297,1818,355,16.485,7.272,12.779999999999998
651,12,28,8812,3138,548,44.06,12.552,19.727999999999998
652,12,29,3476,1572,396,17.380000000000003,6.288,14.255999999999998
653,12,30,4541,1438,336,22.705000000000002,5.752000000000001,12.096
654,12,31,4982,1093,361,24.91,4.372,12.995999999999999
655,12,32,4727,1880,380,23.635,7.52,13.68
656,12,33,3011,954,216,15.055,3.816,7.776
657,12,34,4172,1064,342,20.86,4.256,12.312
658,12,35,3403,758,283,17.015,3.032,10.187999999999999
659,12,36,2006,1332,274,10.030000000000001,5.328,9.863999999999999
660,12,37,2606,861,315,13.03,3.444,11.339999999999998
661,12,38,4190,1284,180,20.95,5.136,6.4799999999999995
662,12,39,5445,2260,627,27.225,9.040000000000001,22.572
663,12,40,4375,1804,417,21.875,7.216,15.011999999999999
664,12,41,4642,1065,424,23.21,4.26,15.264
665,12,42,5104,1778,249,25.52,7.112,8.963999999999999
666,12,43,3965,1625,325,19.825,6.5,11.7
667,12,44,4355,2053,477,21.775,8.212,17.171999999999997
668,12,45,3289,1180,313,16.445,4.720000000000001,11.267999999999999
669,12,46,5029,1869,293,25.145,7.476,10.548
670,12,47,3707,1420,277,18.535,5.680000000000001,9.972
671,12,48,1916,1008,179,9.58,4.032,6.444
672,12,49,1933,1205,256,9.665,4.82,9.216
673,12,50,3629,1202,453,18.145,4.808,16.308
674,12,51,4844,2007,385,24.22,8.028,13.86
675,13,0,6823,2493,398,34.115,9.972000000000001,14.328
676,13,1,5295,1742,361,26.475,6.968,12.995999999999999
677,13,2,2508,1517,277,12.54,6.0680000000000005,9.972
678,13,3,4018,907,308,20.09,3.628,11.088
679,13,4,4235,927,294,21.175,3.708,10.584
680,13,5,4015,1394,316,20.075000000000003,5.5760000000000005,11.376
681,13,6,4822,1514,442,24.11,6.056,15.911999999999999
682,13,7,4502,2109,437,22.51,8.436,15.732
683,13,8,1365,611,192,6.825,2.444,6.911999999999999
684,13,9,3195,1143,225,15.975000000000001,4.572,8.1
685,13,10,2949,1103,243,14.745000000000001,4.412,8.748
686,13,11,6056,2655,454,30.28,10.620000000000001,16.343999999999998
687,13,12,4616,2008,478,23.080000000000002,8.032,17.208
688,13,13,4090,1122,260,20.45,4.488,9.36
689,13,14,3929,1734,567,19.645,6.936,20.412
690,13,15,3174,965,227,15.870000000000001,3.8600000000000003,8.171999999999999
691,13,16,4721,1691,331,23.605,6.764,11.915999999999999
692,13,17,2992,1058,340,14.96,4.232,12.239999999999998
693,13,18,8971,2661,572,44.855000000000004,10.644,20.592
694,13,19,3616,1333,225,18.08,5.332000000000001,8.1
695,13,20,2965,1494,361,14.825000000000001,5.976,12.995999999999999
696,13,21,2480,1401,410,12.4,5.604,14.759999999999998
697,13,22,3739,1031,364,18.695,4.1240000000000006,13.104
698,13,23,3172,987,253,15.86,3.948,9.107999999999999
699,13,24,3568,1637,445,17.84,6.548,16.02
700,13,25,6228,2029,363,31.14,8.116,13.067999999999998
701,13,26,3958,957,280,19.79,3.828,10.079999999999998
702,13,27,5695,1873,495,28.475,7.492,17.82
703,13,28,2194,1152,291,10.97,4.6080000000000005,10.475999999999999
704,13,29,3320,1512,392,16.6,6.048,14.111999999999998
705,13,30,1647,603,158,8.235,2.412,5.688
706,13,31,7252,2503,513,36.26,10.012,18.468
707,13,32,3325,668,210,16.625,2.672,7.5600000000000005
708,13,33,4887,1768,332,24.435000000000002,7.072,11.952
709,13,34,3633,1353,290,18.165,5.412,10.44
710,13,35,1744,290,119,8.72,1.1600000000000001,4.284
711,13,36,4471,1741,237,22.355,6.964,8.532
712,13,37,3045,926,266,15.225000000000001,3.704,9.575999999999999
713,13,38,3800,1292,379,19.0,5.168,13.643999999999998
714,13,39,2407,1237,427,12.035,4.948,15.372
715,13,40,5182,2181,401,25.91,8.724,14.435999999999998
716,13,41,4783,1036,286,23.915,4.144,10.296
717,13,42,3564,1656,330,17.82,6.6240000000000006,11.879999999999999
718,13,43,6491,3180,384,32.455,12.72,13.823999999999998
719,13,44,5320,1875,449,26.6,7.5,16.163999999999998
720,13,45,1376,203,50,6.880000000000001,0.812,1.7999999999999998
721,13,46,5557,993,450,27.785,3.9720000000000004,16.2
722,13,47,3592,1152,398,17.96,4.6080000000000005,14.328
723,13,48,4450,1418,421,22.25,5.672,15.155999999999999
724,13,49,3072,1773,307,15.36,7.092,11.052
725,13,50,6044,1738,357,30.220000000000002,6.952,12.852
726,13,51,2167,1328,317,10.835,5.312,11.411999999999999
727,14,0,5285,1880,574,26.425,7.5200000000000005,20.663999999999998
728,14,1,5198,1913,424,25.990000000000002,7.652,15.264
729,14,2,3800,1673,311,19.0,6.692,11.196
730,14,3,3341,1069,248,16.705000000000002,4.276,8.927999999999999
731,14,4,3100,1269,138,15.5,5.0760000000000005,4.968
732,14,5,1448,607,216,7.24,2.428,7.775999999999999
733,14,6,3103,1175,346,15.515,4.7,12.456
734,14,7,3901,958,314,19.505000000000003,3.832,11.303999999999998
735,14,8,5803,2310,457,29.015,9.24,16.451999999999998
736,14,9,4133,1494,240,20.665,5.976,8.639999999999999
737,14,10,5005,1414,426,25.025000000000002,5.656,15.335999999999999
738,14,11,1931,1527,341,9.655000000000001,6.108,12.276
739,14,12,2116,1026,175,10.58,4.104,6.299999999999999
740,14,13,5083,1983,479,25.415000000000003,7.932,17.244
741,14,14,7176,2711,702,35.88,10.844000000000001,25.272
742,14,15,2710,1251,263,13.55,5.004,9.468
743,14,16,6178,1619,415,30.89,6.476,14.94
744,14,17,4781,1785,476,23.905,7.140000000000001,17.136
745,14,18,6766,2684,573,33.83,10.736,20.628
746,14,19,4154,2119,394,20.77,8.475999999999999,14.184
747,14,20,5375,1608,429,26.875,6.432,15.443999999999999
748,14,21,3346,2167,369,16.73,8.668,13.283999999999999
749,14,22,5107,1500,450,25.535,6.0,16.2
750,14,23,4883,2077,427,24.415,8.308,15.372
751,14,24,5104,2010,376,25.52,8.040000000000001,13.535999999999998
752,14,25,2338,424,123,11.690000000000001,1.6960000000000002,4.427999999999999
753,14,26,2574,921,259,12.870000000000001,3.684,9.324
754,14,27,3132,902,270,15.66,3.6080000000000005,9.719999999999999
755,14,28,3835,1349,302,19.175,5.396,10.872
756,14,29,3757,735,319,18.785,2.94,11.483999999999998
757,14,30,5497,1196,308,27.485,4.784,11.088
758,14,31,2238,968,381,11.190000000000001,3.8720000000000003,13.716
759,14,32,6888,1709,517,34.44,6.836,18.612
760,14,33,2144,1592,279,10.72,6.368,10.043999999999999
761,14,34,3527,2018,399,17.635,8.072,14.363999999999999
762,14,35,5392,1806,506,26.96,7.224,18.215999999999998
763,14,36,6074,1829,310,30.37,7.316000000000001,11.159999999999998
764,14,37,5107,1375,551,25.535,5.5,19.836
765,14,38,3852,1623,273,19.259999999999998,6.492,9.828
766,14,39,2307,1036,223,11.535,4.144,8.027999999999999
767,14,40,5321,1776,492,26.605,7.104,17.712
768,14,41,4125,1346,145,20.625,5.384,5.22
769,14,42,2997,1057,273,14.985,4.228,9.828
770,14,43,2997,952,261,14.985000000000001,3.808,9.395999999999999
771,14,44,4088,1167,371,20.44,4.668,13.355999999999998
772,14,45,6852,2571,614,34.26,10.284,22.104
773,14,46,7346,2787,573,36.73,11.148,20.628
774,14,47,5563,1969,530,27.815,7.876,19.08
775,14,48,3926,994,329,19.63,3.976,11.844
776,14,49,3437,1007,373,17.185000000000002,4.0280000000000005,13.427999999999999
777,14,50,5901,1622,329,29.505000000000003,6.488,11.843999999999998
778,14,51,5193,2021,505,25.965,8.084,18.18
779,15,0,3609,891,212,18.045,3.564,7.632
780,15,1,5930,1215,439,29.650000000000002,4.86,15.803999999999998
781,15,2,2819,1013,234,14.095,4.0520000000000005,8.424
782,15,3,4269,1143,303,21.345,4.572,10.908
783,15,4,2373,853,170,11.865,3.4120000000000004,6.119999999999999
784,15,5,2489,598,117,12.445,2.3920000000000003,4.212
785,15,6,2915,1796,404,14.575000000000001,7.184,14.543999999999999
786,15,7,3004,1225,191,15.020000000000001,4.9,6.8759999999999994
787,15,8,3270,1537,365,16.35,6.148000000000001,13.139999999999999
788,15,9,1693,958,220,8.465,3.832,7.919999999999999
789,15,10,6502,1430,453,32.51,5.720000000000001,16.308
790,15,11,3278,2664,273,16.39,10.656,9.828
791,15,12,4301,1465,341,21.505000000000003,5.86,12.276
792,15,13,2844,1518,268,14.22,6.072,9.648
793,15,14,4581,1632,472,22.905,6.528,16.991999999999997
794,15,15,6631,3154,598,33.155,12.616,21.528
795,15,16,1532,526,148,7.66,2.104,5.327999999999999
796,15,17,2008,832,264,10.040000000000001,3.328,9.504
797,15,18,5954,1792,300,29.77,7.168,10.799999999999999
798,15,19,2046,605,209,10.23,2.42,7.523999999999999
799,15,20,4263,1294,319,21.315,5.176,11.483999999999998
800,15,21,6630,1582,405,33.15,6.328,14.579999999999998
801,15,22,3385,952,249,16.925,3.8080000000000003,8.963999999999999
802,15,23,3391,1133,370,16.955000000000002,4.532,13.319999999999999
803,15,24,4206,1039,246,21.03,4.156,8.856
804,15,25,4049,1226,368,20.245,4.904,13.248
805,15,26,2187,737,230,10.935,2.9480000000000004,8.28
806,15,27,2080,1165,246,10.4,4.66,8.855999999999998
807,15,28,6044,1596,472,30.22,6.384,16.991999999999997
808,15,29,1910,593,188,9.55,2.3720000000000003,6.767999999999999
809,15,30,6622,2440,427,33.11,9.76,15.372
810,15,31,6230,2825,452,31.150000000000002,11.3,16.272
811,15,32,2012,746,258,10.06,2.984,9.288
812,15,33,5115,1616,372,25.575,6.464,13.392
813,15,34,4641,1168,475,23.205000000000002,4.672,17.099999999999998
814,15,35,3794,1676,279,18.970000000000002,6.704000000000001,10.043999999999999
815,15,36,5580,1675,518,27.9,6.7,18.648
816,15,37,6285,2314,540,31.425,9.256,19.439999999999998
817,15,38,1737,585,217,8.685,2.34,7.811999999999999
818,15,39,3905,1514,256,19.525,6.056,9.216
819,15,40,3503,1525,282,17.515,6.1,10.152
820,15,41,5127,1349,333,25.635,5.396,11.988
821,15,42,3050,1638,246,15.25,6.5520000000000005,8.856
822,15,43,8081,2704,638,40.405,10.816,22.968
823,15,44,3504,1825,503,17.52,7.3,18.107999999999997
824,15,45,3265,1142,334,16.325,4.5680000000000005,12.024
825,15,46,4022,1835,616,20.11,7.34,22.176
826,15,47,5525,1690,440,27.625,6.76,15.84
827,15,48,3533,1177,330,17.665,4.708,11.879999999999999
828,15,49,1929,823,221,9.645000000000001,3.292,7.9559999999999995
829,15,50,4168,1356,286,20.84,5.424,10.296
830,15,51,4349,1652,410,21.745,6.6080000000000005,14.76
831,16,0,4274,1866,442,21.37,7.464,15.911999999999999
832,16,1,2941,878,233,14.705,3.512,8.387999999999998
833,16,2,2945,1078,273,14.725,4.312,9.828
834,16,3,3629,1442,239,18.145,5.768,8.604
835,16,4,4745,1329,204,23.725,5.316,7.343999999999999
836,16,5,778,228,113,3.8899999999999997,0.912,4.068
837,16,6,6661,2352,470,33.305,9.408,16.919999999999998
838,16,7,2079,1205,293,10.395,4.82,10.547999999999998
839,16,8,3870,1141,257,19.35,4.564,9.251999999999999
840,16,9,3363,1540,361,16.815,6.16,12.995999999999999
841,16,10,2348,952,351,11.74,3.8080000000000003,12.636
842,16,11,2858,1062,333,14.290000000000001,4.248,11.988
843,16,12,4750,1848,268,23.75,7.392,9.648
844,16,13,2517,983,249,12.585,3.932,8.963999999999999
845,16,14,3961,1281,310,19.805,5.1240000000000006,11.159999999999998
846,16,15,5533,1968,536,27.665,7.872,19.296
847,16,16,4078,1534,466,20.39,6.136,16.776
848,16,17,4731,1903,361,23.655,7.612,12.995999999999999
849,16,18,5256,1506,233,26.28,6.024,8.388
850,16,19,2604,1836,313,13.02,7.343999999999999,11.267999999999999
851,16,20,2798,1680,233,13.99,6.720000000000001,8.388
852,16,21,2576,1006,299,12.88,4.024,10.764
853,16,22,5570,1881,390,27.85,7.524,14.04
854,16,23,2128,1191,221,10.64,4.764,7.9559999999999995
855,16,24,3408,601,203,17.04,2.404,7.308
856,16,25,3187,1034,281,15.935,4.136,10.116
857,16,26,4039,1185,288,20.195,4.74,10.367999999999999
858,16,27,3269,1431,377,16.345,5.724,13.572
859,16,28,856,466,138,4.28,1.8639999999999999,4.967999999999999
860,16,29,1186,325,155,5.930000000000001,1.3,5.58
861,16,30,3339,1073,234,16.695,4.292,8.424
862,16,31,2348,1042,343,11.74,4.168,12.347999999999999
863,16,32,3541,1231,279,17.705000000000002,4.924,10.044
864,16,33,3053,1324,224,15.265,5.296,8.064
